codeInsee,CodePostal,NomOrganisme,NomCommune,Email,Téléphone,Url,Adresse,Latitude,Longitude,dateMiseAJour
18050,18570,Mairie de La Chapelle-Saint-Ursin,La Chapelle-Saint-Ursin,mairie.chapellesaintursin@wanadoo.fr,02 48 23 21 00,http://www.lachapelle-saint-ursin.fr,Place de l'Église,47.0634298,2.3213741,2017-05-10
54022,54530,Mairie d'Arnaville,Arnaville,mairiearn@numericable.fr,03 83 82 62 78,"",98 Grande rue,49.011100769,6.03093004227,2017-06-13
59646,59290,Mairie de Wasquehal,Wasquehal,mairie@ville-wasquehal.fr,03 20 65 72 00,http://www.ville-wasquehal.fr,1 rue Michelet,50.6697998047,3.13095998764,2016-08-08
30328,30390,Mairie de Théziers,Théziers,"",+33 4 66 57 54 72,"",1 place de la Mairie,43.898399353,4.62066984177,2015-07-06
59249,59611,Mairie de Fourmies,Fourmies Cedex,http://www.mairie-fourmies.fr/pages/contact.html,+33 3 27 59 69 79,http://www.mairie-fourmies.fr,3 place de Verdun,50.018194,4.0465225,2015-12-03
89263,89470,Mairie de Monéteau,Monéteau,mairie@moneteau.fr,03 86 40 63 93,http://www.moneteau.fr,Place de la Mairie,47.8497904,3.5783394,2017-04-21
12264,12740,Mairie de Sébazac-Concourès,Sébazac-Concourès,mairie@sebazac-concoures.fr,05 65 74 90 42,http://sebazac-concoures.fr,Rue du Salès,44.4048995972,2.59141993523,2017-10-09
02270,02590,Mairie de Douchy,Douchy,mairie.douchy02@orange.fr,+33 3 23 68 79 33,"",Place de la Mairie,49.7959384,3.1356833,2013-08-26
63451,63210,Mairie de Vernines,Vernines,mairie.vernines@wanadoo.fr,04 73 65 67 09,"",Le Bourg,45.6690559387,2.87857794762,2017-03-31
08025,08130,Mairie d'Attigny,Attigny,mairie-d-attigny@wanadoo.fr,03 24 71 20 68,"",1 place Charlemagne,49.4779014587,4.57911014557,2017-07-10
79271,79310,Mairie de Saint-Marc-la-Lande,Saint-Marc-la-Lande,stmarc@ccsudgatine.fr,05 49 63 26 12,http://www.saint-marc-la-lande.fr,1 rue de la Collégiale,46.534198761,-0.325340986252,2016-08-08
70194,70800,Mairie de Cuve,Cuve,mairie-de-cuve@wanadoo.fr,03 84 40 99 02,"",14 route de Fontenoy,47.9018436,6.2214789,2016-11-14
06058,06460,Mairie d'Escragnolles,Escragnolles,mairie-escragnolles@orange.fr,04 93 09 29 09,http://www.escragnolles.fr,2 place du Général-Mireur,43.7312011719,6.78122901917,2017-07-10
76025,76780,Mairie d'Argueil,Argueil,mairie.argueil@wanadoo.fr,02 35 90 70 28,"",Place du Marché-aux-Étoupes,49.54205,1.51379099999997,2016-12-16
78073,78390,Mairie de Bois-d'Arcy,Bois-d'Arcy,mairie@boisdarcy.fr,01 30 45 83 83,http://www.boisdarcy.fr,2 avenue Paul-Vaillant-Couturier,48.8008003235,2.03104996681,2017-05-10
27022,27940,Mairie du Val d'Hazey,Le Val-d'Hazey,info@ville-aubevoye.fr,02 32 53 01 04,http://www.ville-levaldhazey.fr,Aubevoye,49.1745986938,1.33614003658,2016-12-16
16190,16240,Mairie de Longré,Longré,mairie.longre@wanadoo.fr,05 45 31 71 54,"",5 rue des Rosilières,46.0017356873,-0.0124019999057,2016-08-08
02103,02450,Mairie de Boué,Boué,mairie.de.boue@wanadoo.fr,03 23 60 00 68,http://www.boue-gazette.fr,Place du Général-de-Gaulle,50.0289306,3.72091,2016-11-14
45014,45390,Mairie d'Aulnay-la-Rivière,Aulnay-la-Rivière,aulnaylariviere@wanadoo.fr,02 38 39 10 07,"",9 rue de la Vallée,48.1968002319,2.38562011719,2017-05-10
18087,18130,Mairie de Dun-sur-Auron,Dun-sur-Auron,ville.dunsurauron@wanadoo.fr,02 48 66 64 20,"",3 place du Champ-de-Foire,46.8879013062,2.57404994965,2017-05-10
08205,08430,Mairie de Hagnicourt,Hagnicourt,mairie.commune-hagnicourt@orange.fr,+33 3 24 72 16 76,"","2, rue du Château",49.607946,4.5870879,2013-02-27
38240,38270,Mairie de Moissieu-sur-Dolon,Moissieu-sur-Dolon,mairie.moissieu@territoire-de-beaurepaire.fr,04 74 84 57 84,"",84 rue des Platanes,45.3863983154,4.98852014542,2016-12-16
59341,59258,Mairie de Lesdain,Lesdain,mairie.lesdain@wanadoo.fr,03 27 78 91 77,"",4 rue de l'Église,50.0985984802,3.2688100338,2016-08-08
42069,42120,Mairie de Commelle-Vernay,Commelle-Vernay,mairie@mairie-commelle-vernay.fr,04 77 23 25 90,http://www.mairie-commelle-vernay.fr,519 rue Jules-Ferry,46.0004119873,4.06031990051,2016-12-16
13078,13518,Mairie de Port-Saint-Louis-du-Rhône,Port-Saint-Louis-du-Rhône Cedex,courrier@portsaintlouis.fr,04 42 86 90 00,http://www.portsaintlouis.fr,3 avenue du Port,43.3993606567,4.79159212112,2017-07-10
21025,21500,Mairie d'Arrans,Arrans,mairie.arrans@orange.fr,03 80 92 43 62,"",5 route Départementale,47.697056,4.318287,2017-04-21
37067,37190,Mairie de Cheillé,Cheillé,mairie.cheille@wanadoo.fr,02 47 45 42 25,http://www.cheille.fr,67 rue de Chinon,47.2535018921,0.459656000137,2017-05-10
56140,56500,Mairie de Moréac,Moréac,mairie.moreac@wanadoo.fr,02 97 60 04 44,http://www.moreac.fr,Rue de la Fontaine,47.9184989929,-2.81888008118,2017-02-21
47007,47420,Mairie d'Allons,Allons,mairiedeallons@orange.fr,05 53 89 11 59,"",Le Bourg,44.2025146484,-0.0544320009649,2017-02-21
70112,70500,Mairie de Cemboing,Cemboing,mairie.cemboing@wanadoo.fr,+33 3 84 68 08 58,"","4, rue de l'Assomption",47.8413848877,5.85586023331,2014-08-04
01196,01340,Mairie de Jayat,Jayat,mairie@jayat.fr,04 74 25 41 22,http://www.jayat.fr,88 place de la Mairie,46.36841,5.119309,2016-12-16
43232,43230,Mairie de Salzuit,Salzuit,mairiedesalzuit@wanadoo.fr,04 71 76 66 76,"",Le Bourg,45.2108039856,3.484375,2017-03-31
17243,17210,Mairie de Montlieu-la-Garde,Montlieu-la-Garde,mairiemontlieulagarde@wanadoo.fr,05 46 04 44 12,http://www.montlieulagarde.fr,11 avenue de la République,45.2439994812,-0.260145992041,2016-08-08
45150,45270,Mairie de Fréville-du-Gâtinais,Fréville-du-Gâtinais,mairie-freville@wanadoo.fr,02 38 90 11 16,"",2 place Louis-Croum,48.024092,2.444789,2017-05-10
52291,52240,Mairie de Longchamp-les-Millières,Longchamp-les-Millières,commune-de-longchamp@orange.fr,03 25 01 25 14,"",9 rue de l'Église,48.1352996826,5.42179012299,2017-07-10
68078,68420,Mairie d'Eguisheim,Eguisheim,mairie.eguisheim@wanadoo.fr,03 89 41 21 78,http://www.ville-eguisheim.fr,21 Grand’rue,48.042301178,7.30782985687,2017-03-31
35342,35270,Mairie de Trémeheuc,Trémeheuc,mairie.tremeheuc@wanadoo.fr,+33 2 99 73 22 26,http://www.tremeheuc.fr,4 rue du Taillis,48.425326,-1.70322,2016-04-12
52512,52300,Mairie de Vecqueville,Vecqueville,mairiedevecqueville@wanadoo.fr,03 25 94 01 41,"",4 place Georges-Pompidou,48.4581421,5.1421387,2017-07-10
15013,15500,Mairie d'Auriac-l'Église,Auriac-l'Église,mairie.auriac.leglise@wanadoo.fr,04 71 73 91 28,"",Le Bourg,45.26345,3.125423,2017-03-31
26322,26770,Mairie de Saint-Pantaléon-les-Vignes,Saint-Pantaléon-les-Vignes,mairie.stpantaleonlesvignes@wanadoo.fr,04 75 27 90 83,http://www.saintpantaleonlesvignes.fr,4 place de la Mairie,44.3976309,5.044534,2016-12-16
33489,33920,Mairie de Saint-Vivien-de-Blaye,Saint-Vivien-de-Blaye,mairiesaintviviendeblaye@orange.fr,05 57 42 53 06,"",103 le Bourg,45.1067008972,-0.462512999773,2017-02-21
16359,16130,Mairie de Salles-d'Angles,Salles-d'Angles,mairie.sallesdangles@orange.fr,05 45 83 71 13,"",3 place André-Hitier,45.6175994873,-0.331939011812,2016-08-08
33016,33240,Mairie d'Asques,Asques,asquesmairie@orange.fr,05 57 58 15 72,http://www.mairie-asques.com,95 rue de l'École,44.9650993347,-0.398883998394,2017-02-21
91654,91890,Mairie de Videlles,Videlles,mairie.videlles@wanadoo.fr,01 64 98 32 09,http://www.videlles.fr,1 rue de la Croix-Boissée,48.4662017822,2.43089008331,2017-05-10
41100,41800,Mairie des Hayes,Les Hayes,mairie.les.hayes@orange.fr,02 54 72 59 40,"",14 le Bourg,47.7541007996,0.937824010849,2017-05-10
65316,65670,Mairie de Monlong,Monlong,mairie.monlong@wanadoo.fr,05 62 99 45 82,"",La Cassoulère,43.2065124512,0.465503007174,2017-10-09
62627,62490,Mairie de Noyelles-sous-Bellonne,Noyelles-sous-Bellonne,mairie@noyellessousbellonne.fr,03 21 50 21 87,http://www.noyellessousbellonne.fr,3 rue de la Mairie,50.3081049,3.0284426,2016-08-08
56162,56274,Mairie de Ploemeur,Ploemeur Cedex,mairie@ploemeur.net,02 97 86 40 40,http://www.ploemeur.com,1 rue des Écoles,47.7366981506,-3.42627000809,2017-02-21
35111,35420,Mairie du Ferré,Le Ferré,mairie.le.ferre@orange.fr,02 99 95 10 33,http://www.leferre.fr,23 rue de Bretagne,48.3291015625,-1.83492994308,2017-02-21
39115,39150,Mairie de Château-des-Prés,Château-des-Prés,communedechateaudespres@wanadoo.fr,+33 3 84 60 42 09,"",3 route du Jura,46.4990005493,5.89906978607,2015-07-08
01244,01800,Mairie de Meximieux,Meximieux,mairie-meximieux@mairie-meximieux.net,+33 4 74 46 08 80,http://www.ville-meximieux.fr,"3, rue du Ban-Thévenin",45.9053,5.1962,2014-12-04
32132,32500,Mairie de Fleurance,Fleurance,mairie@villefleurance.fr,05 62 06 10 01,http://www.villefleurance.fr,1 place de la République,43.8445171,0.6607502,2017-10-09
57128,57220,Mairie de Charleville-sous-Bois,Charleville-sous-Bois,mairie.charleville.sous.bois@gmail.com,03 87 79 28 33,"",3 rue de l'Église,49.2411612,6.5079077,2017-06-13
70381,70000,Mairie de Neurey-lès-la-Demie,Neurey-lès-la-Demie,mairieneurey@ozone.net,03 84 75 00 30,"",24 Grande rue,47.5519981384,6.13729000092,2016-11-14
64542,64490,Mairie d'Urdos,Urdos,comurdos@cdg-64.fr,05 59 34 87 98,"",Le Bourg,42.8722877502,-0.55453401804,2017-02-21
63152,63390,Mairie d'Espinasse,Espinasse,mairie-espinasse.63@wanadoo.fr,04 73 85 72 60,"",Le Bourg,46.039152,2.710363,2017-03-31
95395,95720,Mairie du Mesnil-Aubry,Le Mesnil-Aubry,mairie.mesnil-aubry@wanadoo.fr,01 34 71 10 16,http://www.le-mesnil-aubry.fr,Place de la Mairie,49.0959014893,2.45362997055,2017-05-10
55122,55205,Mairie de Commercy,Commercy Cedex,mairie@commercy.fr,03 29 91 02 18,http://www.commercy.fr,Château Stanislas,48.7635852,5.5921455,2017-06-13
86140,86320,Mairie de Lussac-les-Châteaux,Lussac-les-Châteaux,contact@lussac-les-chateaux.fr,05 49 48 40 33,http://www.lussac-les-chateaux.fr,9 route de Montmorillon,46.4034996033,0.725064992905,2016-08-08
86192,86500,Mairie de Plaisance,Plaisance,plaisance@departement86.fr,05 49 91 90 02,"",5 route de Moulismes,46.3334655762,0.872979998589,2017-02-15
78576,78690,Mairie de Saint-Rémy-l'Honoré,Saint-Rémy-l'Honoré,mairie@saintremylhonore.fr,01 34 87 83 28,http://www.saintremylhonore.fr,17 rue du Professeur-Mariller,48.7565703,1.8817162,2017-05-10
89206,89306,Mairie de Joigny,Joigny Cedex,mairie@ville-joigny.fr,03 86 92 48 00,http://www.ville-joigny.fr,3 quai du Premier-Dragons,47.9808207,3.4000429,2017-04-21
80262,80580,Mairie d'Eaucourt-sur-Somme,Eaucourt-sur-Somme,eaucourt.commune@orange.fr,03 22 27 17 22,http://eaucourtsursomme.pagesperso-orange.fr,Rue du Pont,"","",2017-10-06
86035,86390,Mairie de Bourg-Archambault,Bourg-Archambault,mairie.bourgarchambault@wanadoo.fr,+33 5 49 91 81 06,"",11 rue du Lac,46.3826828003,1.00421798229,2015-08-12
88395,88700,Mairie de Romont,Romont,mairiederomont@orange.fr,03 29 65 49 36,"",1 rue de l'Église,48.2941017151,6.60382986069,2017-06-13
71168,71310,Mairie de Dampierre-en-Bresse,Dampierre-en-Bresse,mairie-dampierre@wanadoo.fr,+33 3 85 76 10 23,"",7 route du Bourg,46.822101593,5.27451992035,2016-04-12
31098,31480,Mairie de Cadours,Cadours,mairiedecadours@orange.fr,05 61 85 60 01,http://www.mairie-cadours.fr,2 rue Dastarat,43.7294014,1.05042789,2017-10-09
51251,51190,Mairie de Flavigny,Flavigny,commune-de-flavigny@orange.fr,03 26 57 55 22,"","100, rue Saint Thibault",48.975342,4.058802,2017-07-11
31328,31290,Mairie de Mauremont,Mauremont,mairie-mauremont@orange.fr,05 61 81 65 00,"",1 rue Principale,43.455682,1.681173,2017-10-09
61029,61560,Mairie de Bazoches-sur-Hoëne,Bazoches-sur-Hoëne,mairie-bazoches-sur-hoene@wanadoo.fr,02 33 85 27 55,http://www.bazochessurhoene.fr,4 rue du Presbytère,48.552872,0.471739,2017-04-21
12155,12540,Mairie de Fondamente,Fondamente,mairie-fondamente@wanadoo.fr,05 65 99 37 05,"",Le Bourg,43.8758888245,3.12117505074,2017-10-09
65091,65130,Mairie de Bettes,Bettes,"",05 62 91 28 21,"",Village,43.0799674988,0.212681993842,2017-07-03
89133,89116,Mairie de Cudot,Cudot,mairie.cudot@wanadoo.fr,03 86 63 94 43,http://www.cudot.fr,Rue du Château,47.9850317,3.17448,2017-04-21
59394,59980,Mairie de Maurois,Maurois,mairiemaurois@wanadoo.fr,03 27 75 18 25,"",10 rue Clément-Roche,50.0722999573,3.46691989899,2016-08-08
84132,84250,Mairie du Thor,Le Thor,mairie@ville-lethor.fr,04 90 33 91 84,http://www.ville-lethor.fr,190 cours Gambetta,43.9277000427,4.9929599762,2017-07-10
26285,26770,Mairie de Rousset-les-Vignes,ROUSSET LES VIGNES,mairie.roussetlesvignes@wanadoo.fr,+33 4 75 27 91 03,"",rue des dauphins,44.4513015747,5.13168001175,2007-11-23
48070,48600,Mairie de Grandrieu,Grandrieu,mairie.grandrieu@wanadoo.fr,04 66 46 30 26,"",Place Saint-Michel,44.7840995789,3.63388991356,2017-07-10
62689,62173,Mairie de Ransart,Ransart,mairie.ransart@orange.fr,+33 3 21 55 89 12,"",18 rue Neuve,50.2084846497,2.68807196617,2015-08-12
25343,25690,Mairie de Longemaison,Longemaison,"",03 81 43 60 08,"",5 place de l'Église,47.1382217407,6.47362613678,2016-11-14
74010,74011,Mairie déléguée de Pringy,Annecy Cedex,mairie@pringy74.fr,04 50 27 29 12,http://www.pringy74.fr,Pringy,45.9466018677,6.12261009216,2017-03-22
65360,65270,Mairie de Peyrouse,Peyrouse,mairie.peyrouse@wanadoo.fr,05 62 41 80 08,"",10 place de la Mairie,43.1040000916,-0.117686003447,2017-10-09
19030,19310,Mairie de Brignac-la-Plaine,Brignac-la-Plaine,mairiedebrignac@laposte.net,05 55 85 22 13,http://www.brignac.fr,4 place de la Mairie,45.1888008118,1.3396500349,2017-03-31
11098,11200,Mairie de Conilhac-Corbières,Conilhac-Corbières,mairie.conilhaccorbieres@wanadoo.fr,04 68 27 08 15,http://www.conilhac-corbieres.fr,Route départementale 6113,43.1894035339,2.7163310051,2017-07-10
55427,55800,Mairie de Revigny-sur-Ornain,Revigny-sur-Ornain,mairie.revigny@wanadoo.fr,03 29 70 50 55,http://www.revigny-sur-ornain.fr,Place Pierre-Gaxotte,48.8283004761,4.98707008362,2017-06-13
91421,91230,Mairie de Montgeron,Montgeron,montgeron@montgeron.fr,01 69 83 69 00,http://www.montgeron.fr,112 bis avenue de la République,48.7040316,2.4602221,2017-05-10
38545,38450,Mairie de Vif,Vif,contact@ville-vif.fr,04 76 73 50 50,http://www.ville-vif.fr,5 place de la Libération,45.0558013916,5.6692199707,2016-12-16
07170,07410,Mairie de Pailharès,Pailharès,mairie.pailhares@inforoutes-ardeche.fr,04 75 06 00 65,"",1 place de la Mairie,45.0784835815,4.56566810608,2016-12-16
48117,48800,Mairie de Pourcharesses,Villefort,mairie.pourcharesses@orange.fr,04 66 46 89 08,http://www.villefort-cevennes.com,15 rue de l'Église,44.4387016296,3.93302989006,2017-07-10
2B171,20219,Mairie de Muracciole,Muracciole,commune-muracciole@wanadoo.fr,04 95 47 23 05,"",Le Village,42.1695747375,9.18347358704,2017-05-10
28148,28190,Mairie du Favril,Le Favril,mairie.lefavril28@orange.fr,02 37 37 43 01,http://www.le-favril-28.fr,37 route de la Mairie,48.4947013855,1.07957005501,2017-05-10
54200,54470,Mairie de Flirey,Flirey,mairie.flirey@orange.fr,03 83 84 31 50,"",1 bis place du 163e-Régiment-d'Infanterie,48.875691,5.847503,2017-06-13
50156,50360,Mairie de Crosville-sur-Douve,Crosville-sur-Douve,crosvillesurdouve@wanadoo.fr,02 33 21 35 50,"",2 village de l'Église,49.4211006165,-1.51968002319,2017-04-21
16352,16120,Mairie de Saint-Simon,Saint-Simon,"",05 45 97 30 97,"",Le Bourg,45.6493142,-0.0756509,2016-08-08
60177,60190,Mairie de Cressonsacq,Cressonsacq,commune-de-cressonsacq@orange.fr,+33 3 44 51 83 78,http://www.cressonsacq.com,2 rue Neuve,49.4581985474,2.56579995155,2015-07-08
71217,71520,Mairie de Germolles-sur-Grosne,Germolles-sur-Grosne,mairie.germolles_sur_grosnes@laposte.net,+33 3 85 50 56 29,"",Le Bourg,46.2801017761,4.59048986435,2015-04-22
21548,21530,Mairie de Saint-Germain-de-Modéon,Saint-Germain-de-Modéon,mairie.saintgermaindemodeon@wanadoo.fr,+33 3 80 64 77 81,http://www.saintgermaindemodeon.com,Rue Saint-Martin,47.379393,4.130738,2016-04-12
78302,78113,Mairie de La Hauteville,La Hauteville,mairie@lahauteville.fr,01 34 85 02 06,http://www.lahauteville.fr,Place du Village,50.2735177,2.572986,2017-05-10
01061,01300,Mairie de Brens,Brens,mairie.brens@wanadoo.fr,04 79 81 91 27,http://www.brens01300.fr,454 rue du Centre,45.7185896,5.6960818,2016-12-16
57490,57630,Mairie de Moyenvic,Moyenvic,mairiemoyenvic@wanadoo.fr,03 87 01 11 62,"",100 rue de la Municipalité,48.7781982422,6.56241989136,2017-06-13
53046,53170,Mairie du Buret,Le Buret,mairie.le.buret@wanadoo.fr,02 43 98 55 69,http://www.le-buret.mairie53.fr,25 place Buaret,47.9225006104,-0.513162016869,2016-08-08
24131,24300,Mairie de Connezac,Connezac,mairie.connezac@orange.fr,05 53 56 58 66,http://www.communedeconnezac.jimdo.com,Le Bourg,45.5193145,0.5306097,2017-02-21
53145,53200,Mairie de Marigné-Peuton,Marigné-Peuton,marigne_peuton@chateaugontier.fr,02 43 70 04 74,"",2 rue de la Souabe,47.8702594,-0.813117,2016-08-08
71583,71680,Mairie de Vinzelles,Vinzelles,mairie-de-vinzelles@orange.fr,03 85 35 61 19,http://www.vinzelles71.com,65 rue de la Mairie,46.271707,4.768609,2017-04-21
38092,38680,Mairie de Châtelus,Châtelus,commune.chatelus@orange.fr,04 76 36 04 68,http://www.ccbi-isere.,4 route du Moulin,46.0472984314,4.23879003525,2016-12-16
21620,21120,Mairie de Tarsul,Tarsul,mairiedetarsul@wanadoo.fr,03 80 75 10 60,"",7 rue de Courtivron,47.5327987671,4.98480987549,2017-04-21
68075,68480,Mairie de Durmenach,Durmenach,mairie.durmenach@wanadoo.fr,03 89 25 81 02,http://www.durmenach.fr,16 rue de l'Ill,47.528301239,7.33987998962,2017-03-31
80566,80670,Mairie de Fieffes-Montrelet,Fieffes-Montrelet,mairie.fieffes-montrelet@laposte.net,+33 3 22 39 00 46,"",50 rue Doullens,50.1152000427,2.22876000404,2015-07-08
39491,39170,Mairie de Coteaux du Lizon,Coteaux du Lizon,contact@saint-lupicin.fr,03 84 42 11 59,http://www.saint-lupicin.com,Saint-Lupicin,46.400142,5.794471,2017-04-07
01097,01510,Mairie de Chavornay,Chavornay,mairiechavornay@orange.fr,+33 4 79 87 40 45,"",La Chapelle,45.88248,5.716818,2014-12-04
88029,88240,Mairie de La Vôge-les-Bains,La Vôge-les-Bains,mairie.bains.les.bains@wanadoo.fr,03 29 36 34 29,http://www.bainslesbains.fr,Bains-les-Bains,48.001499176,6.26418018341,2017-06-30
16419,16330,Mairie de Vouharte,Vouharte,mairie-vouharte@orange.fr,+33 5 45 39 75 18,"",Rue Principale,45.8150672913,0.074023000896,2015-08-12
52484,52300,Mairie de Suzannecourt,Suzannecourt,mairie.suzannecourt@wanadoo.fr,03 25 94 67 81,http://www.suzannecourt.fr,26 bis Grande rue,48.4454321,5.1697004,2016-07-06
31526,31880,Mairie de La Salvetat-Saint-Gilles,La Salvetat-Saint-Gilles,mairie@lasalvetat31.com,05 62 13 24 00,http://www.lasalvetat31.com,Place du 19-Mars-1962,43.5724983215,1.2695800066,2017-10-09
25275,25190,Mairie de Glère,Glère,mairiedeglere@orange.fr,03 81 93 90 12,"",3 rue Principale,47.343858,6.994384,2016-11-14
39138,39120,Mairie de Chemin,Chemin,mairie-de-chemin@wanadoo.fr,03 84 70 10 87,"",1 route de Saint-Loup,46.980257,5.3156146,2016-11-14
69042,69590,Mairie de La Chapelle-sur-Coise,La Chapelle-sur-Coise,mairie.la-chapelle-sur-coise@cc-hauts-du-lyonnais.fr,04 78 44 54 17,http://www.lachapellesurcoise.fr,Le Bourg,45.6546992,4.4990469,2016-12-16
41194,41206,Mairie de Romorantin-Lanthenay,Romorantin-Lanthenay Cedex,info@romorantin.fr,02 54 94 41 00,http://www.romorantin.fr,18 faubourg Saint-Roch,47.3581313,1.7491871,2017-05-10
18189,18110,Mairie de Quantilly,Quantilly,mairie.quantilly@wanadoo.fr,02 48 64 54 62,"",7 place de l'Église,47.2327003479,2.41984009743,2017-05-10
39099,39500,Mairie de Champdivers,Champdivers,mairie.champdivers@orange.fr,03 84 70 00 65,"",4 rue du Château,47.009642,5.383971,2016-11-14
54273,54801,Mairie de Jarny,Jarny Cedex,accueil@jarny.fr,03 82 33 14 54,http://www.jarny.fr,Place Paul-Mennegand,49.1571609,5.883192,2017-06-13
17315,17220,Mairie de Saint-Christophe,Saint-Christophe,mairie@st-christophe17.fr,05 46 35 51 79,http://www.saint-christophe17.fr,11 route de Marans,46.145401001,-0.947353005409,2016-08-08
32124,32220,Mairie d'Espaon,Espaon,commune.espaon@wanadoo.fr,05 62 62 54 95,"",Le Village,43.420422,0.864879,2016-10-10
77046,77760,Mairie de Boulancourt,Boulancourt,mairie-boulancourt@wanadoo.fr,01 64 24 10 34,http://www.boulancourt77.fr,Place de la Mairie,48.258102417,2.43510293961,2017-05-10
25020,25400,Mairie d'Arbouans,Arbouans,mairie@arbouans.fr,03 81 98 19 40,http://www.arbouans.fr,18 rue du Stade,47.4879724,6.809189,2016-11-14
08392,08400,Mairie de Saint-Morel,Saint-Morel,saint-morel.mairie@wanadoo.f,03 24 30 42 79,"",10 rue Roland-Garros,49.3375458,4.6958794,2017-07-10
91319,91640,Mairie de Janvry,Janvry,accueil-janvry@wanadoo.fr,01 64 90 72 10,http://www.janvry.fr,Rue des Genévriers,48.6469123,2.1560279,2017-05-10
03197,03340,Mairie de Neuilly-le-Réal,Neuilly-le-Réal,mairie-neuilly-le-real@pays-allier.com,04 70 43 81 47,http://www.neuillylereal.planet-allier.com,2 place de la Mairie,46.464801,3.4313151,2017-03-31
01289,01960,Mairie de Péronnas,Péronnas,info@peronnas.com,04 74 32 31 50,http://www.peronnas.com,Place de la Mairie,46.179478,5.20394920000001,2017-05-05
63288,63200,Mairie de Prompsat,Prompsat,mairie.prompsat@wanadoo.fr,04 73 63 32 83,"",1 rue du Peyroux,45.9488983154,3.07929992676,2017-03-31
61055,61570,Mairie de Boucé,Boucé,mairiebouce61@gmail.com,02 33 35 20 45,"",27 rue de Verdun,48.6409988403,-0.0913119986653,2017-04-21
63377,63330,Mairie de Saint-Maurice-près-Pionsat,Saint-Maurice-près-Pionsat,commune.stmaurice.depionsat@wanadoo.fr,04 73 52 10 56,http://saint-maurice-pres-pionsat.over-blog.com,Le Bourg,46.0652511466,2.60238647461,2017-03-31
88179,88320,Mairie de Fouchécourt,Fouchécourt,mairie.fouchecourt@orange.fr,03 29 07 90 19,"",11 rue Haute,48.0085983276,5.8595700264,2017-06-13
